new york,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001834862385321101,0,0,0.00046728971962616824,0,0,0,0.0001631587534671235,0.0003758299578235269,0.0002256317689530686,0.000308641975308642,0.0002957704821058858,0.00023640661938534278,0,0,0,0,0,0.000152857821569478,0.00014261694589563445,0,0,0,0,0,0,0.0002653927813163482,0,0,0,0,0,0,9.785693316371464e-05,0.00017882689556509296,0,4.2647560559535984e-05,0,4.887585532746824e-05,0,0,5.767012687427914e-05,0,6.747638326585695e-05,6.568144499178982e-05,0.00042231076713835334,0.00011142021234535956,9.762540557613347e-05,3.331667499583542e-05,0.00011261940673705379,0,0,3.800547278808148e-05,4.828585224529213e-05,0.00010607570994044423,7.560483870967742e-05,0,0,0,0,0,0,2.853067047075607e-05,3.0149541726965758e-05,7.895169691320797e-05,0,0,0,0,0,0
new york city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021321961620469082,0,0,0,0,0.00011132138483802737,0,0.00017863522686673814,0,0,0,0.00017730496453900708,0,0,0,0,0,0,0,5.0505050505050485e-05,0,6.105006105006108e-05,0,0,0,3.062224399804019e-05,0,2.6896904166330465e-05,0,0,0,0,6.727664155005382e-05,8.253549026081215e-05,0.00015181417944436012,0.00014697005485132407,0,0.00015128240934692548,4.955892556249379e-05,3.21089134343694e-05,0.00012855260479715473,7.688759034291866e-05,0.00013555523423944472,0.00025701601570152265,0.0008506253058319132,0.00017433739048541402,0.00020892574121192823,2.0165355918531963e-05,0.00012472539855906998,0.00014440964693915792,0.00017977775939559382,7.870482008413043e-05,4.170141784820684e-05,9.596431165058616e-05,0,0.00023880157881094448,0.00016073407408119463,9.362280067971364e-05,0.00014274061990212072,2.0275750202757502e-05,0.00010479175425855853,8.458612238926077e-05,0,6.118445116882253e-05,9.01058525063424e-05,8.782305833081144e-05,6.108316845843962e-05,4.426206832956799e-05,4.2216777119540685e-05,0
nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002391200382592061,0.0001808972503617945,0,0,0.0003008423586040914,0,0,0,0,0,0,0,0,0,0,0,5.114827886041633e-05,0.00014736221632773356,2.8368794326241152e-05,2.9316915860451485e-05,8.950948800572863e-05,0,2.962962962962964e-05,0,3.4492273730684333e-05,0,0.0003234080517452883,0,5.9801459155603416e-05,0.00016605354588187206,0,0,6.332320162107397e-05,0,0.0001444530046224962,0,8.87232721142756e-05,0,0.00027913634948047904,6.568144499178983e-05,8.439836026042922e-05,4.205214465937763e-05,0,7.163085124104613e-05,7.486631016042782e-05,4.959825414145422e-05,8.882533905281858e-05,0,0.00015985543508479288,0,5.241935483870969e-05,8.639442822395208e-05,0.00019828375666342308,0,3.546350805021632e-05,2.8074115665356547e-05,8.690540091506278e-05,2.0978434169673576e-05,8.632289841825982e-05,8.563899868247692e-05,0.00017073412590087417,2.0812520812520816e-05,0.00018590917383881595,0.00018632334864462704,6.0833698883852414e-05,0
north america,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017863522686673814,0,0,0,0,0,0,0,0,0,5.680527152919792e-05,0,0,4.296455424274975e-05,0.0001349527665317139,0,3.25743509560572e-05,5.5500055500055514e-05,0,0,5.586280096084017e-05,3.941974140649638e-05,7.883948281299275e-05,0.0002764767109029404,9.614406818833145e-05,0,0,2.3102157741533055e-05,6.82360968952576e-05,0,0.0001632298406491955,0,0,2.5631167499679602e-05,5.728879280452763e-05,0.0004137628581518464,0,2.2104332449160042e-05,0.00020742852314871183,0,0.00022839305547216296,2.904865649963689e-05,5.269814502529511e-05,2.843494085532303e-05,0,3.163555836760519e-05,0.00011547829008146469,0,0.00013070404645863592,3.610368979709725e-05,0,0,0,0,0,2.679959264619178e-05,0,5.103082261686058e-05,1.5750015750015756e-05,0,2.039318052043397e-05,0,0.0001095290251916758
norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020161290322580645,0,0,0,0,0,0,0.0002587991718426501,0,0,0,0,0,3.6968576709796674e-05,4.544421722335833e-05,0,0,0,0,0,3.257435095605721e-05,4.244121891180715e-05,5.686988171064605e-05,0.00014153846153846153,6.051803437424352e-05,6.367804381049414e-05,0,0,0.0001375137513751375,0,0.00025035765379113016,8.85582713425434e-05,0,0.0001700427232342126,0.00012218963831867058,0,0.00010917030567685588,0.00030276816608996543,9.785693316371466e-05,0,5.473453749315818e-05,8.037939072421832e-05,9.34492103541725e-05,4.81370944449793e-05,4.7892720306513405e-05,0,4.4377385284459026e-05,0,0,0.00019799262918528975,0,0,3.9452400678581284e-05,0.00010590415673815197,0,0,5.614823133071309e-05,6.051803437424352e-05,0,0,0.00017475693705201902,0,0,2.3578232575686124e-05,1.9637877538195676e-05,0,0
netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035310734463276836,0.0001869158878504673,0,0,0.00011132138483802739,0,0,0.0004512635379061372,0,0,0,0,0,0,0,5.77634011090573e-05,3.587701359738816e-05,0,5.772005772005773e-05,5.114827886041635e-05,0.00022104332449160034,3.0395136778115506e-05,4.1881308372073524e-05,0,7.237984944991314e-05,4.705882352941177e-05,0,0,0,0.00028209495422610177,0.00022002200220022004,0,7.664009809932558e-05,5.5931539795290576e-05,0.00017769816899806663,0,6.982265046781176e-05,0.00011816402643920092,0,0.00014474071058642604,0.00036595182054362837,0.00034269780786808654,0.0001791115720335321,0.00011222199551112018,0.00010813408626697103,0.00013513222499784652,0.0002439326145893915,3.7348272642390295e-05,0.00023080131678743793,3.49968502834745e-05,8.7631666579035e-05,0.00017783904700538128,4.008337341670676e-05,0.00017914171369518128,4.142502071251036e-05,0.0002551191331106378,0.00014430014430014433,0.0001321355078192234,5.454617581720091e-05,7.123175337829621e-05,9.481919253673887e-05,0,0.00012168399139926316,0.00010480523784753088,0.0001673477744031904,0.0001445966060933523,0.00020642307378590505,9.534136965047919e-05,5.371638795285536e-05
poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.651879817523989e-05,0.00015762925598991173,0,0.0006529274520681611,8.841732979664014e-05,0.00020060790273556233,0.00026004485107387486,0.00016579940822365063,0.00015792328690417864,0.0008668464868464868,0.00023621984406298137,0.0002687709641352026,0.000940254689072097,0.001012546674827981,0.0005696998271255696,0.000744967268110433,0.0005799447543956508,0.00039170004632278803,0.00016402907907513844,0.0002916189041703077,0.0005131720674242668,0.000678499014740291,0.00041462661549997794,9.611687812379856e-05,0.0003196111598568383,0.00010146824551256683,0,8.841732979664013e-05,0.00012902362565945407,0,0,0,0.00011242270938729621,7.582650894752806e-05,5.8275058275058275e-05,0.00019367991845056068,0.0002020870076425632,0,0.00019590315522711942,0,7.24952878062926e-05,2.3304591004427867e-05,0.0001478102189781022,0.0001694504962478819,0.00020749578524186226,9.312858444551643e-05,8.694596235579842e-05,0.00013224002792243386,0.0001609040291904742,3.703201574676629e-05,0,0.00015209401084529024,2.8823427682019945e-05
russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013440860215053766,0,0.0003859141341051616,0,0,0,0,0.0004337967070886325,0,0,0,0,0,6.601531555320834e-05,4.544421722335833e-05,8.406893652795292e-05,0.000536541889483066,0.00028195488721804513,0,0,0,0,7.961783439490445e-05,0,0,0,0.0002567914583051764,0,0,9.785693316371466e-05,0,0.00012988546463573033,7.311010381634741e-05,8.443093549476526e-05,0,0,6.06501698204755e-05,7.20876585928489e-05,9.785693316371464e-05,0,0,0,0,0,4.5075501464953795e-05,0.0003283535636476813,0,0.0006245090115802621,8.74125874125874e-05,0.0007555459497091892,0.00015589569160997732,0.00018721198156682032,0.00031942150201578893,0.0003500610143309027,0.00013854095830135674,0,0.00014364589182107432,6.415821689299501e-05,0.00010086600671479413,0,0,6.385675129596457e-05,0.00011274956927130841,0.00012185981617423565,5.353209886613916e-05,6.877551268099086e-05,9.127418765972984e-05
scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018900018900018897,0,7.574036203893054e-05,9.007386056566384e-05,0.0001673881673881674,0.00023397654976602347,6.31552355690287e-05,0,0.0002617581773254597,0,0.0001364877161055505,0.0001611111111111111,9.209266100428362e-05,0,0,0.0002537080405932865,0.00042083573436708753,0.0002870470039468963,6.706008583690987e-05,0,0,0,0,0,0,0,0,0,0,0.00012021654489894052,0,5.845218611176059e-05,9.578544061302682e-05,0,0,0.00015165301789505612,0.00011655011655011658,4.368719965050239e-05,0,9.563688999172871e-05,0,0,0,3.13715648136529e-05,6.0827250608272516e-05,7.089255455268528e-05,0.00017567311433217282,0.00031143587616360444,5.0441361916771746e-05,3.4020548411240386e-05,7.549805120655323e-05,0,3.3138918345705206e-05,0,0
south africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002067397146991937,0.0001631587534671235,0,0,0,0.0002587991718426501,0,0,0,0,0,0,0.0001375434259810068,0,5.77200577200577e-05,6.318316800404372e-05,5.5260831122900086e-05,0.0001355729749906682,0,0,0.00011146496815286623,0.00013353383458646618,5.110411791602785e-05,0,3.153579312519709e-05,0.00014329932362719248,4.78308700435261e-05,3.7118147062098684e-05,0,0,0.00013916572393111746,4.221546774738263e-05,4.6548433645207825e-05,0.0001920030168617739,0,0.0001245150466603754,0.00019734481521349123,0.00030408188302925144,0.0002885292047853625,0.00020303562282572777,0.00037106439004996953,0.0008911391455614246,0.00028704547004607497,0.0001221446638683301,0.0002562964921479375,0.00023576339466961041,0.000456615215709643,0.00026469536092591536,0.00020168317168276571,0.00013209606168107944,0.00014035950241418345,0.0006707467229517796,0.00011944845278178614,0.00016916271101898305,0.0002272902423181513,0.0001646821254664392,0.00012225416461600794,0.00013840883085001793,8.294301327088214e-05,9.37995120481342e-05,9.615838528305371e-05,7.622529314503286e-05,0.00018436501500564877,2.1323780279768e-05,0
