treponema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030864197530864187,0.014705882352941176,0,0,0,0,0.0019230769230769232,0.007246376811594203,0,0.004901960784313725,0.008509021842355175,0,0,0,0,0,0.0020833333333333333,0,0,0.001536098310291859,0,0,0,0,0,0,0,0,0.0019801980198019802,0,0,0,0.001976284584980237,0.0008912655971479499,0,0,0,0,0,0,0.00018348623853211006,0.0003045994517209869,0.0009422780609221287,0.0003738317757009346,0.0010483870967741935,0.002928754650418926,0.0032182482254841157,0.004926811644873319,0.0021984089508205267,0.0037620021374534015,0.004833921222810112,0.006206043783683535,0.008105523318289277,0.00337409420289855,0.004788033876818924,0.002534611614800294,0,0.0009235475963756926,0.0009773237779990736,0.0009194368026282829,0.0010033670033670033,0.0010427005061586583,0.0012588300640258825,0.0007811570319878118,0.0008311624900957299,0.0003112027317592284,0.0008330240166801786,0.0003485972850678733,0.0004946374445842321,0.00030482532552068977,0.00034210152051990776,0.00028523389179126884,0.0003067614453753068,0.00024262306285987664,0.00016179576265413175,0.0005311263719090187,0.0004592860996015912,0.00026004728132387713,0.00023894862604540026,0.00039587547535195817,0.0006559452670978757,0.0002779812736211977,0.00012682033579550377,0.00026060590331845396,0.00013194933145672065,0.0001937046327746905,0.00016270175017021107,0.00014683098084251054,7.864488808227466e-05,3.410059676044331e-05,0.000122917412437517,0,0.00014670644041273411,3.669724770642202e-05,5.187260089220873e-05,5.76036866359447e-05,0.00019588116936915611,0,0.00010171957870357479,0.0001266420537477462,0,0.00020459541156708907,0.00016066791031127693,0.0001447178002894356,0,0.000890720367077565,7.770007770007771e-05,0.00019295346102059195,0.0001417694125849293,0.00033665101942375794,0.0007402355213385431
treponema immobilization test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003398470688190314,0,0.0019846963175514107,0.006306709852295959,0.010128483035972025,0.008457309875883735,0.008792971969867277,0.011262492651381543,0.005087148875968751,0.0057463694697737246,0.011110904732186195,0.0078572083038823,0.0044990845108769635,0.007169187509744784,0.0028343565360784933,0.003315509859753581,0.006577522751493846,0.007578064480681986,0.006371269525722081,0.003991384635226586,0.0026898004918485333,0.0025062951040614343,0.002039086032084105,0.00238547419648844,0.0011996576282334796,0.0009040123152865089,0.0004986440313427068,0.0009228892435054254,0.0009701011552161848,0.0006674202218756675,0.001089319295003359,0.002068755994257899,0.0008432012549972167,0.0008128731471497442,0.0011948279565460818,0.0003838482577485511,0.0007669816244093413,0.000548056989105024,0,0.00024172379279738634,0.00012651821862348178,0,0.00022378023083552672,0.0002381974627559153,0,0.0001122334455667789,3.92156862745098e-05,4.0150967638320084e-05,0.0001590765921976113,0,7.328175425245565e-05,3.674309229864786e-05,4.244482173174872e-05,0,0,0,0,4.2936882782310004e-05,5.586280096084017e-05,7.856271578903844e-05,7.663627355228734e-05,0,7.597069833186763e-05,0,3.189996172004593e-05,0,0,0
treponema pallidum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013925080735658177,0.001387619724506718,0.0021043222314408756,0.0011420277541772871,0.0031465577433319367,0.004720737575830833,0.002680724967266212,0.007097321401545294,0.005908857970518646,0.009155194985519897,0.008860099017103848,0.013927422933634116,0.006130760492462621,0.00848821039753534,0.0036326212728081887,0.004335650591546818,0.002721002721002721,0.0018136839325670923,0.001714886265400401,0.0014820535576639984,0.0016852619292810679,0.003920168806888037,0.003058166790223505,0.0037007961137980653,0.0027438612471529776,0.002066652960225333,0.003183007047298954,0.0028551346177042775,0.0023789292934617884,0.0031392279123693637,0.003432706806819351,0.004156400670971631,0.0029898933419200305,0.003359101859261462,0.00397466593155777,0.002773945944572974,0.0035750450374655387,0.004023093865706261,0.003034827334011123,0.003473154769788662,0.002916894697646588,0.002310579953397938,0.0023713021471490478,0.002564901570593715,0.002348545317772059,0.0017390213894224336,0.001626006762187728,0.001420962902814706,0.0012163372592177801,0.0012960419710026684,0.001209627616402098,0.0012684910820669635,0.0016174847584556067,0.0014318693995940864,0.002507265255710531,0.0013308978702029626,0.001817243726791402,0.0012754047878942418,0.002021454438887751,0.0023442395153526097,0.002746578852696125,0.0026998322683282434,0.002835853328316353,0.002592185495911137,0.0026272469088690375,0.002831568206216581,0.0026370715958324775,0.003914465348799638,0.0032197549705637214,0.003259356241370664,0.001917118767848258
treponemal infections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004456094364351245,0,0,0.0008216082982438123,0.0005376344086021505,0.0029185066487792456,0.0020591805685872253,0.0019252732909120574,0.00037513397642015007,0.0005422976542110117,0.0005163817663817664,0.0023949193203851586,0.001458966565349544,0.0012077294685990338,0.00016688918558077436,0.003393605870020964,0.0023632898632898634,0.0006472179806584694,0.0007754666432053333,0.0002311895754518705,0.0005097125097125097,0.0005931133750682623,0.0007888051619862186,0.000531058675759002,0.0004225113746939419,0.0004773720541915345,0.00043799488340454513,0.0002417389627915944,0.00039500018103565246,0.00019819369984932898,0.0002737197628399142,9.75800156128025e-05,0.0002604427109377605,0.0001616063241466901,0.00037337483689415016,0.0003737307888086159,0.00043550685371384983,0.0002041187451521798,0.00026227388281717655,0.0005983823557418563,0.00013140870127769692,6.784720808738718e-05,0.00027632398368451224,0.00022019604062947716,5.4734537493158164e-05,0.00011222199551112018,0.00020756507299821007,0.00022663281868867802,4.033071183706392e-05,0.0001958687218202789,4.9598254141454234e-05,0,0.0001489987285441831,0.00034089311831633334,0,0.00013458315877670714,8.98638015456574e-05,7.61402434065145e-05,9.683299156983366e-05,0.0002300608938584383,0.00011644073687869308,0,4.972292329638977e-05,8.542370155973629e-05,4.098360655737705e-05,0.00013354650059567658,6.533870170233807e-05,0.00012015952059554271,0.00010142517433079469,2.5588536335721596e-05,0
